NB_SCATS_SITE,offpeak_volume,peak_volume
6341,2522.0,3637.0
6350,4445.0,5511.0
6360,2978.0,3904.0
6400,3432.0,3410.0
6403,2666.0,2940.0
6404,2717.0,2734.0
6405,0.0,0.0
6406,1194.0,1272.0
6407,4231.0,3858.0
6408,5127.0,6142.0
6409,2727.0,3022.0
6411,2560.0,3520.0
6412,4823.0,5721.0
6413,2686.0,2364.0
6414,5307.0,6394.0
6421,3029.0,2933.0
6440,4593.0,5066.0
6442,5661.0,5586.0
6443,3157.0,3250.0
6444,4999.0,5192.0
6445,8535.0,9717.0
6447,5040.0,5420.0
6449,5922.0,7334.0
6450,3929.0,4818.0
6451,2477.0,3440.0
6452,4395.0,5181.0
6461,2605.0,3255.0
6600,1719.0,1808.0
6601,5267.0,6642.0
6610,317.0,521.0
6611,7047.0,7978.0
6614,1841.0,3214.0
6615,3405.0,4137.0
6616,13028.0,17790.0
6630,9530.0,12395.0
6631,6534.0,9085.0
6632,5484.0,7298.0
6633,0.0,0.0
6634,6712.0,8009.0
6641,3053.0,3893.0
6643,3215.0,4009.0
6644,2784.0,3904.0
6645,2527.0,3449.0
6647,1510.0,2012.0
6648,1333.0,1366.0
6649,3762.0,3970.0
6651,1511.0,1963.0
6652,5869.0,7071.0
6654,3171.0,3069.0
6655,2543.0,2342.0
6656,7368.0,8859.0
6657,2010.0,2475.0
6660,7233.0,7452.0
6661,6610.0,7577.0
6664,1672.0,2133.0
6665,1618.0,1659.0
6670,4092.0,4099.0
6671,1949.0,2526.0
6672,1828.0,2408.0
6673,4060.0,4420.0
6674,,
6675,7655.0,8147.0
6676,2280.0,2605.0
6677,3252.0,4160.0
6678,1995.0,3003.0
6679,6937.0,7895.0
6681,3076.0,4110.0
6685,7773.0,9315.0
6686,5671.0,6540.0
6688,7802.0,8242.0
6689,8910.0,8719.0
6690,4292.0,3984.0
6691,5536.0,6347.0
6692,6628.0,7472.0
6695,8120.0,9009.0
6697,7081.0,9717.0
6701,3071.0,2630.0
6702,7355.0,8442.0
6703,,
6705,2315.0,2614.0
6723,2193.0,2788.0
6724,1985.0,2184.0
6801,2430.0,4018.0
6802,3812.0,5055.0
6803,2717.0,3502.0
6805,2755.0,2914.0
6809,2301.0,2637.0
6810,2997.0,3575.0
6811,4570.0,4748.0
6812,7970.0,8951.0
6813,7122.0,8563.0
6814,3469.0,4713.0
6815,6429.0,6878.0
6816,1495.0,1562.0
6817,7309.0,8209.0
6818,7698.0,8878.0
6819,4609.0,5890.0
6820,6534.0,7312.0
6821,5357.0,5935.0
6822,4402.0,5289.0
6823,1967.0,1696.0
6824,2550.0,2542.0
6825,1636.0,2134.0
6827,4645.0,5766.0
6828,4027.0,4974.0
6830,1570.0,1695.0
6831,4217.0,4351.0
6978,,
7047,538.0,494.0
7050,,
7230,,
7231,,
7232,,
7233,,
7538,0.0,0.0
7664,281.0,324.0
7667,75.0,62.0
7987,,
8520,2653.0,3385.0
9263,,
9901,,
9902,,
24426,,
32000,6896.0,8145.0
32001,,
32002,5665.0,7178.0
32003,10198.0,13182.0
32004,,
32005,3370.0,5381.0
32006,2262.0,4604.0
32007,1971.0,3850.0
32009,2757.0,3712.0
32012,4414.0,6407.0
32016,1909.0,3072.0
32017,,
32018,4324.0,5775.0
32019,621.0,1568.0
32020,3940.0,5993.0
32022,3774.0,7566.0
32023,5533.0,8174.0
32024,3414.0,6530.0
32025,2480.0,4771.0
32026,1779.0,3635.0
32027,4393.0,5692.0
32035,8322.0,10275.0
32036,13025.0,20314.0
32037,6204.0,10777.0
32038,21416.0,24629.0
32039,7950.0,9753.0
32040,,
32041,,
32042,133.0,157.0
32043,,
32044,3470.0,7367.0
32045,1321.0,2211.0
32046,6839.0,10824.0
32048,4448.0,6312.0
32049,3993.0,6789.0
32050,8120.0,11945.0
32051,8495.0,12677.0
32052,4208.0,6575.0
32053,2153.0,3953.0
32054,3837.0,7385.0
32055,4279.0,7401.0
32057,,
32060,,
32061,,
32064,3168.0,4679.0
32066,9205.0,14027.0
32067,2526.0,4394.0
32070,1739.0,3543.0
32072,3879.0,4913.0
32073,,
32074,5062.0,6965.0
32076,5299.0,8659.0
32079,1373.0,2556.0
32080,7957.0,8455.0
32081,,
32082,243.0,274.0
32084,,
32088,4087.0,5663.0
32093,,
32094,3893.0,5332.0
32096,7139.0,8946.0
32097,3987.0,5318.0
32100,1848.0,3429.0
32101,,
32102,221.0,411.0
32105,444.0,252.0
32106,448.0,275.0
32108,4681.0,7795.0
32110,55.0,44.0
32111,6220.0,8889.0
32112,4845.0,7754.0
32115,6935.0,9600.0
32117,6882.0,9213.0
32119,4033.0,5397.0
32125,8011.0,12539.0
32131,5681.0,7100.0
32132,6506.0,8253.0
32133,3633.0,4915.0
32138,5951.0,9412.0
32146,2126.0,3585.0
32148,7224.0,7261.0
32149,2263.0,3056.0
32152,2258.0,3994.0
32154,,
32155,2623.0,3233.0
32156,6064.0,7596.0
32159,,
32160,2524.0,2937.0
32176,5635.0,6833.0
32177,703.0,1058.0
32178,4037.0,5888.0
32182,292.0,435.0
32183,3296.0,3610.0
32186,,
32188,7444.0,13081.0
32191,,
32194,,
32203,2150.0,2612.0
32222,,
32249,1661.0,3288.0
32400,,
42118,,
